# Directed graph (each unordered pair of nodes is saved once): web-Google.txt 
# Webgraph from the Google programming contest, 2002
# Nodes: 875713 Edges: 5105039
# FromNodeId	ToNodeId
305229	323829
305229	325373
305229	328732
305229	329226
305229	330366
305229	336424
305229	341561
305229	344736
305229	354196
305229	356539
305229	357252
305229	362236
305229	365986
305229	366084
305229	375227
305229	375673
305229	379179
305229	379934
305229	380387
305229	382431
305229	383303
305229	383515
305229	385319
305229	389527
305229	390313
305229	391695
305229	394033
305229	396291
305229	400389
305229	403427
305229	403899
305229	404965
305229	405336
305229	406284
305229	408312
305229	408436
305229	408659
305229	408874
305229	409252
305229	410924
305229	412265
305229	413137
305229	415265
305229	418302
305229	421709
305229	423645
305229	429519
305229	435266
305229	440217
305229	440612
305229	445517
305229	446256
305229	451322
305229	453010
305229	453306
305229	462060
305229	463953
305229	466808
305229	471511
305229	473964
305229	475699
305229	476229
305229	478233
305229	478956
305229	480481
305229	480761
305229	481206
305229	487188
305229	487358
305229	493048
305229	494902
305229	497729
305229	498107
305229	499137
305229	499189
305229	501558
305229	502209
305229	503452
305229	505057
305229	507999
305229	509714
305229	511260
305229	511813
305229	513119
305229	515183
305229	515740
305229	515994
305229	518911
305229	519333
305229	521220
305229	523012
305229	523191
305229	523735
305229	539522
305229	539546
305229	542685
305229	544957
305229	545158
305229	552947
305229	554332
305229	555228
305229	560811
305229	562044
305229	570584
305229	571065
305229	572844
305229	574977
305229	576719
305229	578300
305229	581120
305229	582408
305229	582518
305229	583773
305229	585398
305229	586739
305229	588070
305229	589267
305229	589577
305229	590148
305229	592403
305229	593963
305229	597562
305229	598010
305229	600847
305229	604267
305229	605212
305229	606354
305229	608429
305229	610047
305229	614769
305229	615442
305229	615821
305229	620094
305229	623306
305229	623817
305229	631245
305229	631889
305229	636298
305229	638203
305229	638437
305229	638438
305229	639486
305229	646250
305229	646626
305229	648487
305229	648584
305229	655315
305229	655876
305229	659457
305229	659914
305229	669292
305229	669449
305229	669686
305229	670781
305229	671149
305229	674017
305229	675538
305229	676398
305229	677329
305229	677748
305229	679555
305229	681343
305229	682302
305229	685642
305229	687067
305229	687927
305229	688287
305229	690023
305229	692907
305229	693451
305229	694846
305229	699710
305229	702769
305229	704739
305229	706869
305229	707393
305229	707605
305229	709611
305229	711240
305229	713036
305229	715607
305229	717521
305229	717740
305229	723710
305229	725285
305229	733536
305229	735266
305229	736963
305229	737090
305229	738723
305229	739058
305229	743984
305229	745563
305229	750972
305229	751005
305229	751586
305229	754395
305229	756255
305229	758318
305229	758346
305229	760989
305229	764056
305229	765828
305229	766432
305229	768091
305229	774388
305229	779682
305229	780404
305229	784495
305229	787397
305229	788214
305229	791097
305229	800149
305229	810553
305229	812341
305229	813343
305229	816857
305229	817196
305229	817983
305229	818579
305229	822589
305229	823106
305229	833864
305229	835489
305229	837124
305229	849256
305229	853066
305229	853277
305229	864511
305229	874135
305229	876333
305229	877198
305229	878296
305229	878766
305229	886175
305229	892127
305229	893485
305229	896847
305229	898020
305229	898883
305229	900655
305229	902938
305229	907961
305229	908302
305229	912295
316991	349
316991	20884
316991	31817
316991	107950
316991	131822
316991	180689
316991	203748
316991	305229
316991	598010
316991	674017
316991	709611
316991	750972
316991	768091
316991	812341
316991	835489
316991	892127
316991	898883
566782	349
566782	93775
566782	117373
566782	180689
566782	203748
566782	255958
566782	305229
566782	336424
566782	476229
566782	542685
566782	648584
566782	693451
566782	768091
566782	822589
566782	823106
654447	349
654447	13401
654447	131822
654447	180689
654447	203748
654447	305229
654447	344736
654447	375227
654447	473964
654447	481206
654447	768091
654447	812341
654447	822589
767168	349
767168	31817
767168	131822
767168	180689
767168	203748
767168	305229
767168	435266
767168	598010
767168	659457
767168	768091
767168	812341
767168	822589
767168	835489
767168	892127
768091	7566
768091	9213
768091	9693
768091	10911
768091	13500
768091	13820
768091	16576
768091	17542
768091	19776
768091	30547
768091	34438
768091	36222
768091	43239
768091	43640
768091	47607
768091	54707
768091	67759
768091	68379
768091	68501
768091	70177
768091	73415
768091	73621
768091	79356
768091	87439
768091	94886
768091	95404
768091	98089
768091	98531
768091	98849
768091	98964
768091	101355
768091	104687
768091	107012
768091	107122
768091	107638
768091	108353
768091	126447
768091	128683
768091	136810
768091	139078
768091	143771
768091	147293
768091	148830
768091	153524
768091	158501
768091	159334
768091	160981
768091	161004
768091	161182
768091	165439
768091	169615
768091	173233
768091	173234
768091	174200
768091	176401
768091	176501
768091	177730
768091	183190
768091	189370
768091	196628
768091	196932
768091	198429
768091	201214
768091	203108
768091	203536
768091	211578
768091	212954
768091	215149
768091	218596
768091	219656
768091	225318
768091	230385
768091	233729
768091	237024
768091	240423
768091	244469
768091	250039
768091	254710
768091	254894
768091	257107
768091	257541
768091	257766
768091	259089
768091	263130
768091	266194
768091	271116
768091	273598
768091	277222
768091	283608
768091	287016
768091	288615
768091	288837
768091	289165
768091	290283
768091	292559
768091	295269
768091	299918
768091	301636
768091	305229
768091	316991
768091	322498
768091	325369
768091	327037
768091	328563
768091	328871
768091	335774
768091	336183
768091	336384
768091	342567
768091	343130
768091	343354
768091	344003
768091	344006
768091	347757
768091	348372
768091	350047
768091	359902
768091	364637
768091	369984
768091	370996
768091	371422
768091	379585
768091	386924
768091	387458
768091	390575
768091	390810
768091	394850
768091	397581
768091	397792
768091	402517
768091	402953
768091	404337
768091	405219
768091	409751
768091	414895
768091	416554
768091	417745
768091	423727
768091	428062
768091	429133
768091	430555
768091	430841
768091	430952
768091	433836
768091	436734
768091	437790
768091	440565
768091	441958
768091	454320
768091	454946
768091	455057
768091	458898
768091	459938
768091	465615
768091	472013
768091	472900
768091	473590
768091	475426
768091	477015
768091	485568
768091	490361
768091	490590
768091	490594
768091	494376
768091	495290
768091	496446
768091	496456
768091	505539
768091	511771
768091	519326
768091	519875
768091	519880
768091	521839
768091	525850
768091	528396
768091	529893
768091	532725
768091	536523
768091	537669
768091	543911
768091	547139
768091	547456
768091	547885
768091	550485
768091	551097
768091	560179
768091	562755
768091	563101
768091	566782
768091	568107
768091	568578
768091	568695
768091	568811
768091	570716
768091	572675
768091	576763
768091	577089
768091	577487
768091	583341
768091	597433
768091	599278
768091	602153
768091	609032
768091	610381
768091	613265
768091	617352
768091	617946
768091	622220
768091	623888
768091	626011
768091	626113
768091	626114
768091	628240
768091	630261
768091	632724
768091	632834
768091	639571
768091	648079
768091	648988
768091	650080
768091	650923
768091	651043
768091	653219
768091	654447
768091	658886
768091	663385
768091	665101
768091	666581
768091	672435
768091	674506
768091	674601
768091	675708
768091	678010
768091	679504
768091	682101
768091	688938
768091	689839
768091	691545
768091	692223
768091	696744
768091	699341
768091	699553
768091	700437
768091	702499
768091	704422
768091	706191
768091	706297
768091	708021
768091	710748
768091	715218
768091	717904
768091	719343
768091	721042
768091	722167
768091	724885
768091	731461
768091	735800
768091	742580
768091	742798
768091	752187
768091	753435
768091	757890
768091	760500
768091	762493
768091	762606
768091	763277
768091	764334
768091	766505
768091	767168
768091	770797
768091	771034
768091	771467
768091	773908
768091	775199
768091	775367
768091	777632
768091	781117
768091	781519
768091	785858
768091	789784
768091	794796
768091	794910
768091	804972
768091	806263
768091	806699
768091	814831
768091	816667
768091	816917
768091	820237
768091	821211
768091	821532
768091	821535
768091	821878
768091	822746
768091	825496
768091	834779
768091	834998
768091	835368
768091	839434
768091	844294
768091	844512
768091	844627
768091	845141
768091	847974
768091	848203
768091	852554
768091	854717
768091	855610
768091	856146
768091	856242
768091	862017
768091	862129
768091	870183
768091	877586
768091	879339
768091	880429
768091	882107
768091	884114
768091	890456
768091	891981
768091	892102
768091	893016
768091	895705
768091	895951
768091	902037
768091	904611
768091	905448
768091	906334
768091	908183
768091	909507
844294	349
844294	180689
844294	203748
844294	305229
844294	435266
844294	598010
844294	659457
844294	709611
844294	768091
844294	812341
844294	892127
350	421584
421584	350
421584	24663
421584	39684
421584	89730
421584	145144
421584	213432
421584	284320
421584	393459
421584	446993
421584	508266
421584	541673
421584	625043
421584	862572
351	21682
351	235583
351	273236
351	346444
351	426383
351	511728
351	534755
351	733888
351	809073
351	909155
235583	21682
235583	401061
235583	780952
235583	910132
273236	21682
273236	235583
273236	346444
273236	426383
273236	511728
273236	534755
273236	733888
273236	748881
273236	809073
346444	21682
346444	235583
346444	273236
346444	426383
346444	511728
346444	534755
346444	733888
346444	780952
346444	809073
426383	21682
426383	401061
426383	780952
426383	878956
511728	21682
511728	401061
511728	780952
511728	909155
534755	21682
534755	235583
534755	273236
534755	346444
534755	426383
534755	511728
534755	733888
534755	779149
534755	809073
733888	21682
733888	66100
733888	86655
733888	168333
733888	235583
733888	273236
733888	338301
733888	346444
733888	426383
733888	426930
733888	493430
733888	511728
733888	515958
733888	534755
733888	688070
733888	809073
733888	855545
733888	894059
809073	21682
809073	235583
809073	273236
809073	346444
809073	426383
809073	511728
809073	534755
809073	733888
909155	21682
909155	235583
909155	273236
909155	346444
909155	426383
909155	511728
909155	534755
909155	733888
909155	809073
353	163075
353	215763
353	680387
353	706667
353	807801
215763	163075
215763	394956
215763	535774
680387	163075
680387	215763
680387	706667
680387	807801
680387	868505
706667	163075
706667	215763
706667	680387
706667	807801
706667	868505
807801	163075
807801	215763
807801	680387
807801	706667
807801	868505
355	51683
355	89736
355	141369
355	375588
355	409938
355	543262
355	556217
355	605856
355	679611
355	785194
355	798837
355	804745
355	859925
51683	7003
51683	19462
51683	71318
51683	93486
51683	106760
51683	110330
51683	141369
51683	152485
51683	210154
51683	248053
51683	288264
51683	411302
51683	530396
51683	543262
51683	558570
51683	605856
51683	617770
51683	685386
51683	724540
51683	801993
51683	849248
51683	872551
51683	907203
89736	51683
89736	605856
89736	798837
89736	804745
141369	305860
141369	401119
141369	526796
141369	772780
141369	775169
141369	812272
141369	836868
141369	846943
141369	860247
141369	890836
141369	915146
375588	51683
375588	605856
375588	798837
375588	804745
409938	51683
409938	605856
409938	798837
409938	804745
556217	51683
556217	605856
556217	798837
556217	804745
679611	543262
679611	575035
679611	605856
679611	799974
785194	51683
785194	605856
785194	798837
785194	804745
798837	51683
798837	141369
798837	170799
798837	203686
798837	468684
798837	540166
798837	543262
798837	605856
798837	679611
798837	768932
798837	804745
798837	881531
804745	19462
804745	51683
804745	123788
804745	141369
804745	431865
804745	543262
804745	605856
804745	679611
859925	51683
859925	605856
859925	798837
859925	804745
356	334293
334293	356
334293	87206
334293	103636
334293	169620
334293	187411
334293	189637
334293	233904
334293	246122
334293	287075
334293	484453
334293	493679
334293	522364
334293	540869
334293	558548
334293	583885
334293	726681
334293	776201
334293	833018
334293	863361
334293	881725
357	647916
647916	357
647916	6488
647916	30364
647916	61489
647916	91846
647916	129498
647916	191789
647916	232812
647916	240459
647916	309617
647916	468917
647916	487503
647916	572855
647916	581446
647916	730717
647916	803869
647916	864366
647916	877118
647916	889236
359	10777
359	13714
359	15752
359	103629
359	132872
359	141235
359	158460
359	234748
359	277280
359	521718
359	525785
359	572648
359	612924
359	907690
359	914936
10777	23526
10777	32721
10777	50401
10777	113308
10777	124763
10777	155162
10777	182140
10777	275619
10777	295135
10777	347117
10777	347637
10777	432386
10777	456245
10777	569433
10777	603849
10777	615701
10777	620400
10777	653665
10777	698037
10777	716090
10777	751501
10777	751529
10777	763139
10777	796966
10777	828963
10777	885516
10777	907690
13714	37404
13714	39176
13714	52669
13714	61224
13714	154641
13714	337277
13714	366417
13714	371641
13714	430853
13714	477787
13714	619620
13714	708375
13714	734380
13714	763139
13714	770325
13714	801255
13714	804630
13714	828963
13714	912047
15752	359
15752	103629
15752	141235
15752	158460
15752	234748
15752	277280
15752	525785
103629	359
103629	10777
103629	13714
103629	15752
103629	141235
103629	158460
103629	234748
103629	277280
103629	525785
103629	612924
132872	145293
132872	189459
132872	230371
132872	433356
132872	621684
132872	654313
132872	757782
132872	828963
141235	359
141235	15752
141235	103629
141235	158460
141235	234748
141235	277280
141235	525785
158460	359
158460	10777
158460	15752
158460	103629
158460	141235
158460	234748
158460	277280
158460	525785
234748	359
234748	10777
234748	13714
234748	15752
234748	103629
234748	141235
234748	158460
234748	277280
234748	525785
234748	612924
234748	785277
277280	359
277280	15752
277280	103629
277280	141235
277280	158460
277280	234748
277280	525785
525785	359
525785	15752
525785	103629
525785	141235
525785	158460
525785	234748
525785	277280
572648	736768
612924	69295
612924	165210
612924	535752
612924	603653
612924	755827
612924	828963
907690	23526
907690	50401
907690	308257
907690	443051
907690	456245
907690	569433
907690	701744
907690	702376
907690	763139
907690	765232
907690	828963
907690	846846
907690	862402
907690	897038
907690	897251
907690	908832
907690	910508
914936	34461
914936	95011
914936	240856
914936	252596
914936	309928
914936	363035
914936	397805
914936	411119
914936	498952
914936	661066
914936	677483
914936	770941
914936	818214
914936	888524
360	324502
360	437890
360	858328
360	861807
360	887319
437890	428244
437890	613910
437890	629764
437890	774932
437890	861807
437890	887319
858328	6658
858328	324502
858328	437890
858328	797511
858328	861807
858328	863707
858328	887319
858328	887891
858328	894898
861807	1631
861807	6658
861807	31775
861807	123151
861807	173686
861807	222795
861807	225823
861807	253664
861807	318680
861807	324502
861807	331286
861807	378307
861807	411706
861807	430399
861807	434197
861807	437890
861807	528049
861807	565842
861807	587717
861807	636850
861807	671344
861807	681522
861807	683724
861807	688090
861807	688759
861807	715826
861807	766268
861807	773619
861807	785924
861807	797511
861807	813488
861807	850668
861807	858328
861807	863707
861807	872425
861807	884740
861807	887319
861807	887891
861807	890405
861807	894898
861807	897207
861807	903922
887319	324502
887319	430399
887319	523577
887319	532452
887319	587717
887319	636850
887319	671344
887319	681522
887319	683724
887319	688090
887319	706683
887319	766268
887319	785924
887319	813488
887319	834530
887319	850668
887319	861807
887319	872425
887319	884740
887319	897207
887319	903922
361	908250
362	67397
362	127507
362	315516
362	459074
362	568104
362	680996
362	826191
127507	291684
127507	315516
127507	319539
127507	435949
127507	459074
127507	618519
127507	671075
127507	680996
127507	911931
315516	37045
315516	67397
315516	212642
315516	259083
315516	417194
315516	458892
315516	459074
315516	485460
315516	504573
315516	597322
315516	680996
315516	696954
315516	778309
315516	826191
315516	891315
315516	904506
315516	911251
826191	67397
826191	126805
826191	131029
826191	238588
826191	315516
826191	315755
826191	325684
826191	459074
826191	608724
826191	680996
826191	704416
826191	859329
363	910923
910923	764580
910923	907067
364	36060
364	771001
36060	409755
36060	568104
36060	660686
36060	771001
36060	772348
771001	36060
365	560276
366	903459
903459	92346
903459	204677
903459	230599
903459	338691
903459	408907
903459	466323
903459	635285
903459	656990
903459	707814
903459	745967
903459	802275
903459	852303
903459	866257
903459	913853
369	722083
722083	37243
722083	41909
722083	125312
722083	141132
722083	334314
722083	449034
722083	632926
722083	708895
722083	720908
722083	788900
722083	847357
370	546475
370	577793
546475	370
546475	203716
546475	260579
546475	314978
546475	427629
546475	503918
546475	610098
546475	803251
577793	16078
577793	43604
577793	244137
577793	265402
577793	305620
577793	317730
577793	327116
577793	340730
577793	341692
577793	427629
577793	489904
577793	501496
577793	514364
577793	534690
577793	601557
577793	621673
577793	632250
577793	695220
577793	719993
577793	810749
577793	832805
577793	842156
577793	855917
577793	887500
577793	907953
371	224004
371	687016
371	849296
224004	64320
224004	68705
224004	149043
224004	152872
224004	270627
224004	279276
224004	294440
224004	325777
224004	336358
224004	367822
224004	372912
224004	373776
224004	442513
224004	464691
224004	502799
224004	522498
224004	581039
224004	628965
224004	705270
224004	792482
687016	371
687016	13978
687016	58660
687016	64320
687016	97036
687016	154728
687016	189254
687016	224004
687016	240791
687016	241707
687016	242882
687016	291670
687016	314638
687016	411162
687016	412377
687016	467972
687016	489182
687016	534388
687016	617903
687016	883126
849296	224004
372	6555
372	111905
372	166746
372	479549
372	616807
372	787953
6555	372
111905	372
166746	372
479549	372
616807	13377
616807	613801
787953	372
373	243147
373	502888
373	504140
373	566461
373	860578
373	871807
243147	297594
243147	652187
243147	754322
502888	60983
502888	67197
502888	71126
502888	122815
502888	167242
502888	197872
502888	435081
502888	504140
502888	566461
502888	671402
502888	697606
502888	770707
566461	502888
566461	504140
566461	860578
566461	871807
860578	22316
860578	26458
860578	60983
860578	99717
860578	118294
860578	145378
860578	146965
860578	261096
860578	264199
860578	281322
860578	303055
860578	307262
860578	314636
860578	332907
860578	364487
860578	435081
860578	502888
860578	504140
860578	507499
860578	546815
860578	566461
860578	580068
860578	595341
860578	595872
860578	640664
860578	658751
860578	672407
860578	679823
860578	686903
860578	697606
860578	719852
860578	831835
860578	871807
860578	883446
871807	67197
871807	73700
871807	122815
871807	502888
871807	504140
871807	566461
871807	833183
871807	851859
374	68358
374	78367
374	90061
374	114255
374	128994
374	332058
374	407079
374	487751
374	493232
374	560629
374	620043
374	641176
374	641827
374	753403
374	762358
374	873458
374	897866
68358	78367
68358	90061
68358	114255
68358	128994
68358	281206
68358	332058
68358	493232
68358	560629
68358	620043
68358	639240
68358	641176
68358	641827
68358	725519
68358	753403
68358	762358
68358	873458
68358	897866
78367	68358
78367	90061
78367	114255
78367	128994
78367	145503
78367	332058
78367	493232
78367	560629
78367	620043
78367	641176
78367	641827
78367	662412
78367	714600
78367	753403
78367	762358
78367	873458
78367	897866
90061	128994
90061	332058
90061	560629
90061	601442
90061	620043
90061	641176
90061	711201
90061	753403
90061	762358
90061	873458
90061	897866
114255	68358
114255	78367
114255	90061
114255	128994
114255	332058
114255	493232
114255	560629
114255	620043
114255	641176
114255	641827
114255	753403
114255	762358
114255	873458
114255	897866
128994	374
128994	1536
128994	48289
128994	49721
128994	65723
128994	68358
128994	78367
128994	90061
128994	114255
128994	133853
128994	134937
128994	144329
128994	149551
128994	160547
128994	170193
128994	221638
128994	241480
128994	245303
128994	281206
128994	323935
128994	332058
128994	363494
128994	368574
128994	406930
128994	407079
128994	417413
128994	418046
128994	423834
128994	453357
128994	487751
128994	493232
128994	499330
128994	513951
128994	523993
128994	529985
128994	531273
128994	551713
128994	551840
128994	560629
128994	566758
128994	570800
128994	572332
128994	582926
128994	594565
128994	599833
128994	601442
128994	618385
128994	620043
128994	624527
128994	639240
128994	639877
128994	641176
128994	641827
128994	642429
128994	650282
128994	654529
128994	662412
128994	692316
128994	700216
128994	700419
128994	701636
128994	704812
128994	711201
128994	712471
128994	725519
128994	737797
128994	750493
128994	751730
128994	753403
128994	762358
128994	767664
128994	769092
128994	785950
128994	799653
128994	813391
128994	823032
128994	866207
128994	873458
128994	875708
128994	878373
128994	897866
128994	902552
332058	15995
332058	90061
332058	128994
332058	134937
332058	560629
332058	570800
332058	599833
332058	613021
332058	620043
332058	641176
332058	642429
332058	753403
332058	762358
332058	873458
332058	897866
487751	374
487751	68358
487751	78367
487751	90061
487751	114255
487751	128994
487751	332058
487751	407079
487751	493232
487751	560629
487751	620043
487751	641176
487751	641827
487751	753403
487751	762358
487751	873458
487751	897866
493232	1536
493232	68358
493232	78367
493232	90061
493232	114255
493232	128994
493232	332058
493232	529985
493232	560629
493232	620043
493232	641176
493232	641827
493232	692316
493232	753403
493232	762358
493232	873458
493232	897866
560629	90061
560629	128994
560629	221638
560629	332058
560629	531273
560629	566758
560629	570800
560629	582926
560629	620043
560629	641176
560629	753403
560629	762358
560629	873458
560629	897866
620043	25609
620043	61204
620043	90061
620043	128994
620043	144329
620043	149551
620043	196815
620043	332058
620043	400877
620043	560629
620043	624527
620043	630967
620043	641176
620043	753403
620043	762358
620043	769092
620043	825683
620043	873458
620043	897866
641176	90061
641176	128994
641176	241480
641176	332058
641176	423834
641176	523993
641176	560629
641176	620043
641176	712471
641176	751730
641176	753403
641176	762358
641176	873458
641176	897866
641827	374
641827	68358
641827	78367
641827	90061
641827	114255
641827	128994
641827	332058
641827	407079
641827	487751
641827	493232
641827	560629
641827	620043
641827	641176
641827	753403
641827	762358
641827	873458
641827	897866
753403	90061
753403	128994
753403	332058
753403	560629
753403	620043
753403	641176
753403	762358
753403	873458
753403	897866
762358	68358
762358	90061
762358	128994
762358	160547
762358	285069
762358	332058
762358	363494
762358	560629
762358	620043
762358	641176
762358	650282
762358	701636
762358	753403
762358	873458
762358	875708
762358	897866
762358	908800
873458	68358
873458	90061
873458	128994
873458	304878
873458	332058
873458	560629
873458	620043
873458	641176
873458	753403
873458	762358
873458	772466
873458	897866
897866	68358
897866	78367
897866	90061
897866	114255
897866	128994
897866	332058
897866	493232
897866	560629
897866	620043
897866	641176
897866	641827
897866	753403
897866	762358
897866	873458
375	30837
375	173931
375	219954
375	312715
375	359871
375	610437
375	668325
375	689373
375	714450
375	763584
375	803812
375	832920
30837	31180
30837	126978
30837	129419
30837	188344
30837	228208
30837	257010
30837	312082
30837	319608
30837	359871
30837	379101
30837	433351
30837	474440
30837	547014
30837	551067
30837	724428
30837	784864
30837	862021
30837	872346
173931	30837
173931	312715
173931	359871
173931	590674
173931	610437
173931	668325
173931	689373
173931	714450
173931	763584
173931	803812
173931	832920
219954	30837
219954	173931
219954	312715
219954	359871
219954	610437
219954	668325
219954	689373
219954	714450
219954	763584
219954	803812
219954	832920
312715	20718
312715	30837
312715	53594
312715	91554
312715	234804
312715	327213
312715	359871
312715	516443
312715	539669
312715	668325
312715	679139
312715	689373
312715	763584
312715	803812
312715	832920
312715	861130
359871	10676
359871	20718
359871	30837
359871	53594
359871	91554
359871	125321
359871	234804
359871	236566
359871	241037
359871	275688
359871	312715
359871	327213
359871	516443
359871	539669
359871	597928
359871	668325
359871	689373
359871	705920
359871	741279
359871	763584
359871	803812
359871	832920
359871	861130
610437	30837
610437	116487
610437	173931
610437	312715
610437	359871
610437	668325
610437	689373
610437	714450
610437	763584
610437	803812
610437	832920
668325	20718
668325	30837
668325	53594
668325	91554
668325	131916
668325	212976
668325	234804
668325	297721
668325	312715
668325	327213
668325	359871
668325	516443
668325	539669
668325	679139
668325	689373
668325	763584
668325	803812
668325	832920
668325	861130
689373	30837
689373	31180
689373	188344
689373	359871
689373	538454
689373	551067
714450	30837
714450	173931
714450	312715
714450	359871
714450	422858
714450	610437
714450	668325
714450	689373
714450	763584
714450	803812
714450	832920
763584	14836
763584	20718
763584	26455
763584	30837
763584	30866
763584	50060
763584	53594
763584	81410
763584	91554
763584	123334
763584	126115
763584	156731
763584	165867
763584	217173
763584	223160
763584	228721
763584	231144
763584	234804
763584	235034
763584	273589
763584	274469
763584	274819
763584	275698
763584	278552
763584	282956
763584	291250
763584	293922
763584	295012
763584	298289
763584	305986
763584	312715
763584	318963
763584	321949
763584	327213
763584	336164
763584	359871
763584	362290
763584	366256
763584	406395
763584	412858
763584	416189
763584	417938
763584	434671
763584	443596
763584	459313
763584	470330
763584	473218
763584	482893
763584	493015
763584	504550
763584	516443
763584	533816
763584	539669
763584	546821
763584	548308
763584	569959
763584	570396
763584	578198
763584	582927
763584	597928
763584	605867
763584	613359
763584	632154
763584	639243
763584	657155
763584	659390
763584	661221
763584	668325
763584	669841
763584	679139
763584	679141
763584	689373
763584	692861
763584	701953
763584	713963
763584	721936
763584	731745
763584	750491
763584	786059
763584	803812
763584	804511
763584	812400
763584	827051
763584	829974
763584	832920
763584	833898
763584	846932
763584	851504
763584	861130
763584	872133
763584	879215
763584	881383
763584	896616
763584	901335
763584	904883
763584	913943
803812	20718
803812	30837
803812	53594
803812	91554
803812	234804
803812	312715
803812	327213
803812	359871
803812	516443
803812	539669
803812	668325
803812	679139
803812	689373
803812	763584
803812	832920
803812	861130
832920	20718
832920	30837
832920	53594
832920	91554
832920	113191
832920	234804
832920	312715
832920	327213
832920	359871
832920	516443
832920	539669
832920	668325
832920	679139
832920	689373
832920	763584
832920	803812
832920	861130
376	87963
376	162645
376	519517
376	526425
376	566461
376	646081
87963	376
87963	162645
87963	179471
87963	350454
87963	519517
87963	526425
87963	566461
87963	646081
87963	770297
162645	87963
162645	519517
162645	526425
162645	566461
162645	646081
519517	87963
519517	162645
519517	526425
519517	566461
519517	646081
526425	87963
526425	162645
526425	519517
526425	566461
526425	646081
646081	87963
646081	162645
646081	519517
646081	526425
646081	566461
378	127961
378	298511
378	729165
127961	52416
127961	298511
127961	817693
298511	126245
298511	175656
298511	201953
298511	357108
298511	374309
298511	411749
298511	460945
298511	488186
298511	510979
298511	563856
298511	587634
298511	605851
298511	610980
298511	722493
298511	755156
298511	808714
298511	817693
298511	842204
298511	885627
298511	886121
729165	378
729165	127961
729165	233838
729165	298511
729165	511752
729165	886121
379	35605
379	199037
379	272412
379	438821
379	589873
379	685389
379	800093
379	805181
379	895262
35605	379
35605	272412
35605	438821
35605	589873
35605	685389
35605	800093
35605	805181
35605	895262
199037	379
199037	45290
199037	88400
199037	98298
199037	99039
199037	181922
199037	188248
199037	227770
199037	289902
199037	316424
199037	382495
199037	430019
199037	448151
199037	468514
199037	481590
199037	695452
199037	737587
199037	861912
199037	877685
199037	889172
272412	379
272412	35605
272412	199037
272412	438821
272412	589873
272412	685389
272412	800093
272412	805181
272412	895262
438821	379
438821	35605
438821	272412
438821	453587
438821	589873
438821	685389
438821	800093
438821	805181
438821	835149
438821	895262
589873	379
589873	35605
589873	272412
589873	438821
589873	685389
589873	800093
589873	805181
589873	895262
685389	379
685389	35605
685389	272412
685389	438821
685389	506746
685389	589873
685389	690496
685389	800093
685389	805181
685389	895262
800093	379
800093	35605
800093	272412
800093	430019
800093	438821
800093	589873
800093	685389
800093	805181
800093	895262
805181	379
805181	35605
805181	272412
805181	438821
805181	589873
805181	628764
805181	685389
805181	800093
805181	895262
895262	379
895262	35605
895262	272412
895262	438821
895262	589873
895262	685389
895262	800093
895262	805181
380	569975
380	597940
380	846010
380	866087
569975	37372
569975	89082
569975	113849
569975	168066
569975	176896
569975	187900
569975	238023
569975	245115
569975	251188
569975	316765
569975	414596
569975	455799
569975	456140
569975	479261
569975	485031
569975	517644
569975	537769
569975	550673
569975	585888
569975	800195
569975	804839
569975	825928
569975	846010
569975	854502
569975	854711
597940	569975
597940	846010
846010	569975
846010	597940
866087	569975
866087	597940
866087	846010
381	146877
381	182704
381	466013
381	470616
381	504140
381	584238
381	690476
381	748202
381	879228
381	890323
182704	146877
470616	381
470616	100028
470616	146877
470616	299595
470616	379801
470616	385135
470616	466013
470616	481852
470616	504140
470616	559658
470616	726711
470616	786565
470616	816778
470616	817480
470616	865967
470616	874931
470616	887177
584238	177622
584238	204515
584238	298200
584238	385135
584238	466013
584238	504140
584238	559658
584238	583796
584238	799423
584238	816778
584238	874931
584238	890323
690476	177622
690476	204515
690476	385135
690476	466013
690476	504140
690476	559658
690476	583796
690476	799423
690476	816778
690476	874931
690476	882200
690476	890323
748202	1621
748202	49828
748202	137339
748202	197232
748202	263884
748202	301081
748202	502888
748202	504140
748202	513707
748202	566434
748202	566461
748202	768656
748202	784299
748202	860578
748202	871807
879228	58356
879228	100557
879228	124057
879228	146877
879228	247863
879228	466013
879228	476334
879228	494443
879228	504140
879228	546813
879228	597695
879228	663549
879228	692306
879228	726873
879228	754564
879228	803001
879228	874931
890323	146877
890323	454209
890323	466013
890323	470616
890323	504140
890323	529983
890323	593427
890323	672415
890323	690268
890323	690476
890323	753413
890323	775901
890323	879228
890323	887177
382	225759
382	246167
382	289055
382	437282
382	504140
382	560395
382	568791
382	597730
225759	214541
225759	225651
225759	246167
225759	275502
225759	289055
225759	291579
225759	410860
225759	437282
225759	504140
225759	560395
225759	568791
225759	597730
225759	777144
246167	382
246167	106412
246167	119960
246167	201855
246167	215658
246167	225759
246167	289055
246167	317541
246167	420162
246167	437282
246167	504140
246167	507749
246167	560395
246167	568791
246167	597730
246167	667426
246167	677811
246167	771145
246167	842822
289055	225759
289055	246167
289055	437282
289055	504140
289055	560395
289055	568791
289055	597730
437282	111358
437282	288396
437282	886452
560395	101237
560395	122815
560395	225759
560395	246167
560395	289055
560395	410860
560395	437282
560395	504140
560395	568791
560395	597730
560395	677811
560395	859714
568791	225759
568791	246167
568791	289055
568791	437282
